No,PM,Temperature,Humidity,Air_Pressure,Wind_Speed,Wind_Direction,AQI,Day,Month,Year,Time,Status
877,94.0,29.40999985,63.29000092,1014.77002,0.0,66.0,140.0,2,1,2024,10,2
878,56.0,31.62999916,52.93000031,1014.539978,0.01,311.0,143.0,2,1,2024,11,2
879,37.0,33.54000092,45.27999878,1013.619995,0.0,0.0,145.0,2,1,2024,12,2
880,34.0,35.63000107,38.36999893,1012.27002,0.01,217.0,146.0,2,1,2024,13,2
881,23.0,37.43999863,32.84999847,1011.080017,0.159999996,65.0,144.0,2,1,2024,14,2
882,28.0,35.84000015,34.22000122,1010.280029,0.039999999,219.0,144.0,2,1,2024,15,2
883,14.0,34.02000046,38.68999863,1010.099976,0.469999999,360.0,142.0,2,1,2024,16,2
884,14.0,32.79000092,42.31000137,1010.299988,0.0,360.0,141.0,2,1,2024,17,2
885,17.0,30.89999962,45.86999893,1010.799988,0.0,360.0,140.0,2,1,2024,18,2
886,44.0,29.84000015,54.93999863,1011.450012,0.0,360.0,142.0,2,1,2024,19,2
887,49.0,28.92000008,58.0,1012.349976,0.0,360.0,144.0,2,1,2024,20,2
888,58.0,28.40999985,61.74000168,1013.030029,0.0,360.0,145.0,2,1,2024,21,2
889,67.0,27.79000092,65.58000183,1013.570007,0.0,360.0,148.0,2,1,2024,22,2
890,77.0,27.09000015,68.83999634,1013.679993,0.0,360.0,151.0,2,1,2024,23,2
891,78.0,26.70000076,71.18000031,1013.630005,0.0,360.0,153.0,3,1,2024,0,2
892,77.0,25.81999969,75.11000061,1013.049988,0.0,360.0,155.0,3,1,2024,2,2
893,78.0,25.40999985,76.09999847,1012.539978,0.0,360.0,158.0,3,1,2024,3,2
894,75.0,25.02000046,78.41999817,1012.289978,0.0,360.0,160.0,3,1,2024,4,2
895,80.0,24.79000092,80.31999969,1012.590027,0.0,360.0,163.0,3,1,2024,5,2
896,87.0,24.59000015,82.06999969,1013.02002,0.0,360.0,167.0,3,1,2024,6,2
897,104.0,24.04999924,84.98000336,1013.549988,0.0,360.0,169.0,3,1,2024,7,2
898,111.0,24.60000038,83.90000153,1014.159973,0.0,360.0,171.0,3,1,2024,8,2
899,29.0,29.30999947,49.59000015,1014.960022,0.0,306.0,161.0,3,1,2024,10,2
900,23.0,31.34000015,41.97000122,1014.51001,0.01,360.0,151.0,3,1,2024,11,2
901,19.0,33.59000015,35.13999939,1013.75,0.07,360.0,143.0,3,1,2024,12,2
902,23.0,35.54999924,31.03000069,1012.460022,0.079999998,360.0,139.0,3,1,2024,13,2
903,17.0,37.22999954,25.70000076,1011.359985,0.109999999,360.0,137.0,3,1,2024,14,2
904,17.0,37.99000168,24.88999939,1010.469971,0.189999998,360.0,135.0,3,1,2024,15,2
905,22.0,35.90000153,28.31999969,1010.109985,0.059999999,360.0,135.0,3,1,2024,16,2
906,24.0,34.33000183,30.70000076,1010.349976,0.129999995,360.0,134.0,3,1,2024,17,2
907,19.0,32.77000046,31.68000031,1010.890015,0.01,360.0,135.0,3,1,2024,18,2
908,18.0,30.47999954,35.93999863,1011.380005,0.0,360.0,135.0,3,1,2024,19,2
909,37.0,29.75,43.11000061,1011.940002,0.0,360.0,137.0,3,1,2024,20,2
910,58.0,28.27000046,50.61000061,1012.570007,0.0,360.0,139.0,3,1,2024,21,2
911,69.0,27.17000008,56.06999969,1012.950012,0.0,360.0,141.0,3,1,2024,22,2
912,78.0,26.57999992,59.95999908,1013.140015,0.0,360.0,143.0,3,1,2024,23,2
913,70.0,26.68000031,59.77999878,1012.909973,0.0,360.0,144.0,4,1,2024,0,2
914,67.0,26.26000023,59.25999832,1012.799988,0.0,360.0,143.0,4,1,2024,1,2
915,66.0,25.61000061,61.70000076,1012.359985,0.0,360.0,141.0,4,1,2024,2,2
916,67.0,24.78000069,65.94000244,1011.820007,0.0,360.0,140.0,4,1,2024,3,2
917,66.0,24.29999924,69.87999725,1011.380005,0.0,360.0,139.0,4,1,2024,4,2
918,79.0,23.82999992,73.26999664,1011.679993,0.0,360.0,139.0,4,1,2024,5,2
919,111.0,23.46999931,75.19000244,1012.150024,0.0,360.0,143.0,4,1,2024,6,2
920,46.0,25.31999969,63.47999954,1014.119995,0.0,142.0,138.0,4,1,2024,8,2
921,42.0,27.12999916,58.72000122,1015.01001,0.0,300.0,131.0,4,1,2024,9,2
922,39.0,29.29000092,49.70000076,1015.51001,0.01,360.0,123.0,4,1,2024,10,2
923,28.0,30.57999992,46.79999924,1015.390015,0.170000002,360.0,123.0,4,1,2024,11,2
924,25.0,32.13000107,45.02000046,1014.650024,0.209999993,360.0,124.0,4,1,2024,12,2
925,26.0,33.97999954,41.61000061,1013.700012,0.07,360.0,124.0,4,1,2024,13,2
926,37.0,36.02999878,37.63000107,1012.75,0.039999999,360.0,126.0,4,1,2024,14,2
927,22.0,37.33000183,34.36000061,1011.880005,0.219999999,360.0,126.0,4,1,2024,15,2
928,28.0,34.00999832,41.40999985,1011.369995,0.550000012,141.0,128.0,4,1,2024,16,2
929,29.0,32.84000015,43.88000107,1011.130005,0.039999999,218.0,128.0,4,1,2024,17,2
930,30.0,31.59000015,46.06999969,1011.669983,0.01,360.0,129.0,4,1,2024,18,2
931,31.0,30.14999962,50.63999939,1012.400024,0.389999986,360.0,130.0,4,1,2024,19,2
932,35.0,29.28000069,54.75,1013.22998,0.0,360.0,132.0,4,1,2024,20,2
933,40.0,29.03000069,56.27000046,1013.950012,0.129999995,360.0,133.0,4,1,2024,21,2
934,62.0,28.96999931,58.02000046,1014.200012,0.0,360.0,133.0,4,1,2024,22,2
935,66.0,28.36000061,59.81999969,1014.200012,0.129999995,360.0,133.0,4,1,2024,23,2
936,53.0,27.79000092,60.72000122,1014.039978,0.0,360.0,130.0,5,1,2024,0,2
937,52.0,26.75,64.76000214,1013.940002,0.0,360.0,128.0,5,1,2024,1,2
938,35.0,26.62999916,61.70000076,1013.630005,0.0,360.0,124.0,5,1,2024,2,2
939,30.0,26.51000023,61.41999817,1013.159973,0.0,360.0,120.0,5,1,2024,3,2
940,35.0,25.97999954,63.29000092,1012.890015,0.0,360.0,117.0,5,1,2024,4,2
941,39.0,25.17000008,68.73000336,1013.02002,0.0,360.0,114.0,5,1,2024,5,2
942,61.0,25.29999924,71.48999786,1013.640015,0.01,360.0,112.0,5,1,2024,6,2
943,93.0,24.60000038,78.44000244,1014.309998,0.0,360.0,110.0,5,1,2024,7,2
944,114.0,25.18000031,79.72000122,1014.849976,0.01,360.0,117.0,5,1,2024,8,2
945,52.0,27.20999908,63.34999847,1015.109985,0.219999999,218.0,119.0,5,1,2024,9,2
946,27.0,29.34000015,51.31999969,1015.349976,0.07,216.0,117.0,5,1,2024,10,2
947,23.0,30.97999954,45.43000031,1015.030029,0.330000013,360.0,117.0,5,1,2024,11,2
948,19.0,33.04999924,39.09999847,1014.210022,0.349999994,360.0,116.0,5,1,2024,12,2
949,25.0,35.09000015,33.95999908,1013.030029,0.389999986,360.0,116.0,5,1,2024,13,2
950,18.0,35.43000031,33.0,1011.900024,0.449999988,360.0,114.0,5,1,2024,14,2
951,17.0,37.25999832,30.14999962,1011.210022,0.74000001,360.0,113.0,5,1,2024,15,2
952,19.0,34.29999924,35.25999832,1010.960022,0.239999995,310.0,112.0,5,1,2024,16,2
953,23.0,33.65999985,36.65000153,1011.130005,0.379999995,360.0,112.0,5,1,2024,17,2
954,29.0,32.08000183,41.70000076,1011.76001,0.200000003,360.0,112.0,5,1,2024,18,2
955,61.0,30.65999985,49.70999908,1012.619995,0.469999999,360.0,115.0,5,1,2024,19,2
956,84.0,30.11000061,52.93000031,1013.630005,0.839999974,360.0,120.0,5,1,2024,20,2
957,86.0,29.52000046,55.18000031,1014.369995,0.949999988,360.0,125.0,5,1,2024,21,2
958,74.0,28.25,58.81000137,1014.700012,0.980000019,360.0,127.0,5,1,2024,22,2
959,74.0,27.5,60.86000061,1014.559998,1.0,360.0,128.0,5,1,2024,23,2
960,76.0,26.79999924,63.43999863,1014.5,0.980000019,360.0,130.0,6,1,2024,0,2
961,60.0,26.95999908,61.09999847,1014.429993,1.019999981,360.0,131.0,6,1,2024,1,2
962,53.0,26.71999931,60.68000031,1014.02002,1.0,360.0,133.0,6,1,2024,2,2
963,54.0,26.32999992,61.45999908,1013.460022,0.99000001,360.0,136.0,6,1,2024,3,2
964,57.0,25.94000053,63.08000183,1013.309998,0.99000001,360.0,138.0,6,1,2024,4,2
965,67.0,25.63999939,64.41000366,1013.409973,1.019999981,360.0,141.0,6,1,2024,5,2
966,67.0,25.38999939,65.13999939,1013.869995,0.50999999,310.0,142.0,6,1,2024,6,2
967,60.0,25.23999977,64.72000122,1014.26001,0.0,309.0,138.0,6,1,2024,7,2
968,55.0,25.44000053,64.44999695,1014.950012,0.0,309.0,132.0,6,1,2024,8,2
969,39.0,27.75,52.06999969,1015.73999,0.090000004,360.0,130.0,6,1,2024,9,2
970,31.0,29.39999962,45.91999817,1016.099976,0.479999989,310.0,131.0,6,1,2024,10,2
971,28.0,31.12000084,41.63999939,1015.72998,0.540000021,360.0,131.0,6,1,2024,11,2
972,23.0,33.02000046,37.25999832,1014.679993,0.529999971,360.0,132.0,6,1,2024,12,2
973,23.0,34.47000122,33.83000183,1013.299988,0.839999974,310.0,131.0,6,1,2024,13,2
974,24.0,36.88999939,30.12000084,1012.0,0.409999996,360.0,132.0,6,1,2024,14,2
975,29.0,38.02999878,28.36000061,1011.109985,0.610000014,360.0,133.0,6,1,2024,15,2
976,35.0,36.97999954,31.63999939,1010.530029,0.109999999,360.0,135.0,6,1,2024,16,2
977,57.0,33.84000015,40.04000092,1010.640015,0.600000024,360.0,139.0,6,1,2024,17,2
978,52.0,32.27000046,43.54000092,1011.51001,0.879999995,360.0,141.0,6,1,2024,18,2
979,58.0,30.87000084,47.84000015,1012.47998,0.25999999,360.0,141.0,6,1,2024,19,2
980,68.0,29.63999939,52.45000076,1013.460022,1.019999981,360.0,139.0,6,1,2024,20,2
981,67.0,28.46999931,57.45999908,1014.080017,1.00999999,360.0,137.0,6,1,2024,21,2
982,73.0,27.54999924,61.27000046,1014.52002,1.00999999,360.0,137.0,6,1,2024,22,2
983,87.0,27.0,64.11000061,1014.799988,1.0,360.0,139.0,6,1,2024,23,2
984,105.0,26.62000084,66.48999786,1015.0,1.0,360.0,142.0,7,1,2024,0,2
985,97.0,26.27000046,66.91000366,1015.0,1.0,360.0,146.0,7,1,2024,1,2
986,72.0,26.40999985,62.41999817,1014.460022,1.0,360.0,148.0,7,1,2024,2,2
987,62.0,26.09000015,61.38000107,1013.909973,0.99000001,360.0,149.0,7,1,2024,3,2
988,67.0,25.37000084,65.83999634,1013.690002,0.99000001,360.0,150.0,7,1,2024,4,2
989,65.0,25.10000038,67.01000214,1013.789978,1.0,360.0,150.0,7,1,2024,5,2
990,63.0,25.14999962,66.94999695,1014.049988,1.0,360.0,149.0,7,1,2024,6,2
991,77.0,25.12999916,67.40000153,1014.52002,1.00999999,360.0,151.0,7,1,2024,7,2
992,73.0,25.5,65.36000061,1015.390015,0.99000001,360.0,153.0,7,1,2024,8,2
993,59.0,27.56999969,56.63000107,1016.23999,0.589999974,360.0,155.0,7,1,2024,9,2
994,41.0,29.52000046,47.99000168,1016.609985,0.439999998,360.0,156.0,7,1,2024,10,2
995,34.0,30.94000053,43.20999908,1016.440002,0.569999993,360.0,157.0,7,1,2024,11,2
996,28.0,32.58000183,38.22000122,1015.469971,1.120000005,360.0,158.0,7,1,2024,12,2
997,32.0,34.54000092,34.33000183,1014.340027,0.419999987,219.0,159.0,7,1,2024,13,2
998,26.0,37.25999832,29.82999992,1013.030029,0.460000008,218.0,159.0,7,1,2024,14,2
999,25.0,37.77000046,28.45000076,1011.97998,0.479999989,360.0,158.0,7,1,2024,15,2
1000,24.0,35.31000137,31.01000023,1011.440002,0.860000014,360.0,157.0,7,1,2024,16,2
1001,26.0,34.15000153,33.5,1011.25,0.439999998,360.0,154.0,7,1,2024,17,2
1002,38.0,32.56000137,39.38999939,1011.599976,0.419999987,360.0,152.0,7,1,2024,18,2
1003,58.0,31.25,44.97000122,1012.429993,1.059999943,360.0,152.0,7,1,2024,19,2
1004,66.0,30.01000023,49.68999863,1013.23999,0.090000004,360.0,152.0,7,1,2024,20,2
1005,71.0,28.73999977,55.13000107,1013.97998,0.0,360.0,152.0,7,1,2024,21,2
1006,76.0,27.87000084,58.68000031,1014.380005,0.0,360.0,153.0,7,1,2024,22,2
1007,77.0,27.23999977,62.36999893,1014.559998,0.0,360.0,152.0,7,1,2024,23,2
1008,77.0,26.59000015,66.93000031,1014.27002,0.0,360.0,149.0,8,1,2024,0,2
1009,83.0,26.05999947,69.41000366,1013.940002,0.0,360.0,147.0,8,1,2024,1,2
1010,89.0,25.56999969,72.05999756,1013.48999,0.0,360.0,149.0,8,1,2024,2,2
1011,94.0,25.29000092,72.27999878,1013.070007,0.0,360.0,152.0,8,1,2024,3,2
1012,95.0,25.06999969,73.12000275,1012.789978,0.0,360.0,156.0,8,1,2024,4,2
1013,76.0,24.61000061,71.98999786,1013.440002,0.0,360.0,157.0,8,1,2024,6,2
1014,61.0,24.43000031,70.01000214,1014.099976,0.0,360.0,157.0,8,1,2024,7,2
1015,71.0,24.87000084,72.08000183,1015.070007,0.0,360.0,156.0,8,1,2024,8,2
1016,79.0,27.20000076,63.04999924,1015.809998,0.300000012,360.0,157.0,8,1,2024,9,2
1017,84.0,29.36000061,54.31000137,1015.940002,0.479999989,360.0,159.0,8,1,2024,10,2
1018,74.0,31.18000031,46.97000122,1015.820007,0.569999993,143.0,163.0,8,1,2024,11,2
1019,64.0,32.95000076,42.09000015,1014.859985,0.50999999,360.0,166.0,8,1,2024,12,2
1020,67.0,34.40000153,38.02000046,1013.469971,1.120000005,360.0,171.0,8,1,2024,13,2
1021,64.0,35.93000031,35.22999954,1012.099976,0.819999993,360.0,174.0,8,1,2024,14,2
1022,67.0,36.70999908,33.36000061,1011.109985,0.660000026,360.0,179.0,8,1,2024,15,2
1023,75.0,35.11999893,37.25,1010.76001,0.439999998,360.0,184.0,8,1,2024,16,2
1024,70.0,34.49000168,38.31000137,1010.710022,0.600000024,360.0,189.0,8,1,2024,17,2
1025,53.0,32.93999863,42.18000031,1011.219971,0.0,145.0,192.0,8,1,2024,18,2
1026,56.0,31.05999947,47.36999893,1012.130005,0.0,220.0,194.0,8,1,2024,19,2
1027,70.0,29.69000053,53.5,1012.919983,0.0,223.0,195.0,8,1,2024,20,2
1028,82.0,28.51000023,59.29999924,1013.48999,0.0,220.0,197.0,8,1,2024,21,2
1029,76.0,28.01000023,61.86999893,1013.599976,0.0,221.0,198.0,8,1,2024,22,2
1030,83.0,27.19000053,64.5,1013.619995,0.0,220.0,199.0,8,1,2024,23,2
1031,97.0,26.59000015,67.23000336,1013.48999,0.0,220.0,200.0,9,1,2024,0,1
1032,100.0,26.29000092,68.87999725,1013.309998,0.0,219.0,201.0,9,1,2024,1,1
1033,110.0,25.85000038,70.76999664,1013.030029,0.0,220.0,202.0,9,1,2024,2,1
1034,124.0,25.02000046,76.66000366,1012.090027,0.0,220.0,204.0,9,1,2024,4,1
1035,132.0,24.65999985,79.45999908,1012.26001,0.0,220.0,205.0,9,1,2024,5,1
1036,151.0,24.54000092,81.47000122,1012.669983,0.0,221.0,208.0,9,1,2024,6,1
1037,141.0,24.25,83.37999725,1013.25,0.0,221.0,210.0,9,1,2024,7,1
1038,173.0,24.96999931,80.19000244,1014.01001,0.0,219.0,215.0,9,1,2024,8,1
1039,168.0,27.20999908,68.44999695,1014.73999,0.0,221.0,219.0,9,1,2024,9,1
1040,139.0,29.43000031,58.41999817,1014.969971,0.0,360.0,222.0,9,1,2024,10,1
1041,125.0,31.31999969,51.04999924,1014.549988,0.300000012,145.0,223.0,9,1,2024,11,1
1042,118.0,32.81999969,46.93999863,1013.809998,0.370000005,221.0,225.0,9,1,2024,12,1
1043,110.0,34.18000031,41.68000031,1012.5,0.409999996,360.0,227.0,9,1,2024,13,1
1044,94.0,36.15000153,38.99000168,1011.210022,0.270000011,224.0,228.0,9,1,2024,14,1
1045,76.0,37.99000168,35.72999954,1010.299988,0.059999999,227.0,229.0,9,1,2024,15,1
1046,78.0,35.95999908,39.29999924,1010.02002,0.0,224.0,229.0,9,1,2024,16,1
1047,88.0,34.16999817,42.88000107,1010.130005,0.0,224.0,230.0,9,1,2024,17,1
1048,79.0,32.29999924,46.77999878,1010.559998,0.0,223.0,230.0,9,1,2024,18,1
1049,75.0,30.62999916,50.81999969,1011.080017,0.0,223.0,231.0,9,1,2024,19,1
1050,71.0,29.40999985,54.95000076,1011.659973,0.0,223.0,232.0,9,1,2024,20,1
1051,81.0,28.54999924,59.40000153,1012.320007,0.0,223.0,232.0,9,1,2024,21,1
1052,86.0,27.73999977,62.54999924,1012.609985,0.0,221.0,232.0,9,1,2024,22,1
1053,90.0,27.93000031,65.95999908,1012.669983,0.0,222.0,233.0,9,1,2024,23,1
1054,77.0,27.98999977,70.26999664,1012.460022,0.0,222.0,233.0,10,1,2024,0,1
1055,81.0,27.70000076,72.31999969,1012.309998,0.0,222.0,232.0,10,1,2024,1,1
1056,85.0,26.64999962,80.19999695,1011.340027,0.0,220.0,231.0,10,1,2024,3,1
1057,94.0,26.31999969,86.80999756,1011.150024,0.0,222.0,231.0,10,1,2024,4,1
1058,89.0,26.07999992,89.12000275,1011.059998,0.0,222.0,229.0,10,1,2024,5,1
1059,94.0,25.64999962,89.26999664,1011.419983,0.0,222.0,228.0,10,1,2024,6,1
1060,99.0,25.39999962,90.16000366,1011.960022,0.0,223.0,225.0,10,1,2024,7,1
1061,117.0,26.06999969,88.22000122,1012.719971,0.0,224.0,224.0,10,1,2024,8,1
1062,116.0,28.23999977,78.37000275,1013.659973,0.0,226.0,222.0,10,1,2024,9,1
1063,96.0,30.20999908,67.11000061,1013.849976,0.0,224.0,219.0,10,1,2024,10,1
1064,70.0,31.95000076,54.52999878,1013.590027,0.109999999,319.0,216.0,10,1,2024,11,1
1065,66.0,33.59000015,49.29000092,1012.719971,0.079999998,222.0,214.0,10,1,2024,12,1
1066,63.0,35.52999878,43.24000168,1011.690002,0.039999999,221.0,211.0,10,1,2024,13,1
1067,56.0,37.38999939,39.29999924,1010.27002,0.340000004,222.0,209.0,10,1,2024,14,1
1068,57.0,40.36000061,31.85000038,1009.340027,0.039999999,218.0,208.0,10,1,2024,15,1
1069,54.0,37.04999924,36.27000046,1008.98999,0.01,144.0,207.0,10,1,2024,16,1
1070,63.0,34.63000107,41.81999969,1009.109985,0.090000004,146.0,206.0,10,1,2024,17,1
1071,64.0,32.68000031,47.63000107,1009.450012,0.0,229.0,205.0,10,1,2024,18,1
1072,62.0,30.71999931,54.88000107,1010.0,0.140000001,223.0,204.0,10,1,2024,19,1
1073,61.0,29.79000092,63.45000076,1010.650024,0.0,224.0,204.0,10,1,2024,20,1
1074,69.0,29.32999992,68.80999756,1011.219971,0.0,224.0,204.0,10,1,2024,21,1
1075,69.0,28.42000008,76.58999634,1012.059998,0.0,223.0,203.0,11,1,2024,0,1
1076,67.0,28.34000015,79.68000031,1012.080017,0.0,225.0,202.0,11,1,2024,1,1
1077,53.0,28.12000084,82.80999756,1011.900024,0.0,224.0,201.0,11,1,2024,2,1
1078,47.0,27.95000076,84.26000214,1011.619995,0.0,226.0,199.0,11,1,2024,3,2
1079,47.0,27.62999916,86.44000244,1011.440002,0.0,221.0,195.0,11,1,2024,4,2
1080,49.0,27.45999908,87.83999634,1011.539978,0.0,224.0,191.0,11,1,2024,5,2
1081,57.0,27.28000069,89.01000214,1012.0,0.0,223.0,187.0,11,1,2024,6,2
1082,60.0,27.14999962,90.94999695,1012.940002,0.0,222.0,184.0,11,1,2024,7,2
1083,64.0,27.53000069,91.26999664,1013.940002,0.0,221.0,181.0,11,1,2024,8,2
1084,51.0,28.95000076,81.98999786,1014.940002,0.0,360.0,176.0,11,1,2024,9,2
1085,69.0,30.62000084,71.04000092,1015.349976,0.029999999,222.0,170.0,11,1,2024,10,2
1086,52.0,31.78000069,62.72999954,1015.070007,0.150000006,224.0,163.0,11,1,2024,11,2
1087,56.0,33.5,53.93999863,1014.179993,0.300000012,232.0,159.0,11,1,2024,12,2
1088,58.0,35.20000076,47.72999954,1012.909973,0.219999999,323.0,157.0,11,1,2024,13,2
1089,53.0,36.08000183,44.16999817,1011.559998,0.119999997,220.0,156.0,11,1,2024,14,2
1090,49.0,38.40999985,38.47999954,1010.549988,0.129999995,221.0,154.0,11,1,2024,15,2
1091,53.0,36.06999969,41.74000168,1010.299988,0.140000001,142.0,154.0,11,1,2024,16,2
1092,55.0,34.61000061,45.34000015,1010.419983,0.0,220.0,154.0,11,1,2024,17,2
1093,56.0,32.93000031,49.75999832,1010.690002,0.0,221.0,154.0,11,1,2024,18,2
1094,63.0,31.20000076,54.08000183,1011.039978,0.0,219.0,154.0,11,1,2024,19,2
1095,61.0,30.20000076,58.06000137,1011.47998,0.0,220.0,154.0,11,1,2024,20,2
1096,65.0,29.40999985,61.86000061,1012.150024,0.0,222.0,154.0,11,1,2024,21,2
1097,63.0,29.04000092,65.44000244,1012.429993,0.0,220.0,154.0,11,1,2024,22,2
1098,56.0,28.93000031,76.98000336,1013.01001,0.01,319.0,153.0,12,1,2024,0,2
1099,54.0,28.76000023,81.91000366,1012.809998,0.039999999,223.0,151.0,12,1,2024,1,2
1100,49.0,28.51000023,83.87000275,1012.289978,0.0,222.0,149.0,12,1,2024,2,2
1101,51.0,28.27000046,85.62000275,1011.659973,0.029999999,222.0,149.0,12,1,2024,3,2
1102,49.0,27.92000008,86.61000061,1011.130005,0.0,222.0,149.0,12,1,2024,4,2
1103,49.0,27.70000076,88.26999664,1011.210022,0.0,222.0,149.0,12,1,2024,5,2
1104,51.0,27.42000008,89.19000244,1011.679993,0.0,222.0,150.0,12,1,2024,6,2
1105,53.0,27.20999908,90.11000061,1012.280029,0.0,220.0,149.0,12,1,2024,7,2
1106,57.0,27.42000008,91.37000275,1013.099976,0.0,221.0,149.0,12,1,2024,8,2
1107,15.0,29.04999924,80.0,1014.02002,0.0,312.0,144.0,12,1,2024,8,2
1108,34.0,29.54999924,79.16999817,1014.080017,0.0,317.0,142.0,12,1,2024,9,2
1109,48.0,29.5,78.16000366,1014.059998,0.0,315.0,139.0,12,1,2024,9,2
1110,48.0,30.01000023,73.79000092,1014.109985,0.0,219.0,139.0,12,1,2024,10,2
1111,46.0,31.73999977,63.90999985,1014.01001,0.029999999,314.0,138.0,12,1,2024,11,2
1112,46.0,33.47000122,55.41999817,1013.25,0.07,218.0,136.0,12,1,2024,12,2
1113,44.0,35.40000153,48.22999954,1011.929993,0.340000004,65.0,135.0,12,1,2024,13,2
1114,39.0,37.86000061,41.27999878,1010.650024,0.280000001,222.0,134.0,12,1,2024,14,2
1115,39.0,38.86999893,37.88000107,1009.950012,0.140000001,144.0,133.0,12,1,2024,15,2
1116,48.0,36.06000137,42.99000168,1009.619995,0.289999992,144.0,132.0,12,1,2024,16,2
1117,52.0,34.18000031,47.13000107,1009.72998,0.159999996,218.0,132.0,12,1,2024,17,2
1118,54.0,32.59999847,52.34000015,1010.210022,0.209999993,308.0,131.0,12,1,2024,18,2
1119,41.0,30.88999939,59.68999863,1010.809998,0.0,220.0,128.0,12,1,2024,19,2
1120,41.0,30.04000092,65.55999756,1011.559998,0.02,307.0,126.0,12,1,2024,20,2
1121,43.0,29.54000092,70.19000244,1012.070007,0.0,218.0,124.0,12,1,2024,21,2
1122,49.0,28.97999954,76.94000244,1012.349976,0.0,220.0,123.0,12,1,2024,23,2
1123,43.0,28.79999924,79.13999939,1012.400024,0.109999999,145.0,122.0,13,1,2024,0,2
1124,46.0,28.62000084,83.16999817,1012.330017,0.0,218.0,121.0,13,1,2024,1,2
1125,49.0,28.38999939,85.91999817,1011.859985,0.0,219.0,121.0,13,1,2024,2,2
1126,39.0,28.20000076,87.25,1011.109985,0.0,221.0,120.0,13,1,2024,3,2
1127,34.0,28.06999969,87.84999847,1010.830017,0.0,219.0,118.0,13,1,2024,4,2
1128,34.0,27.75,88.83999634,1010.969971,0.0,221.0,116.0,13,1,2024,5,2
1129,34.0,27.78000069,88.30000305,1011.320007,0.0,220.0,114.0,13,1,2024,6,2
1130,33.0,27.40999985,89.26000214,1011.97998,0.0,222.0,112.0,13,1,2024,7,2
1131,36.0,27.56999969,88.88999939,1012.659973,0.0,218.0,114.0,13,1,2024,8,2
1132,36.0,29.02000046,80.09999847,1013.440002,0.0,219.0,114.0,13,1,2024,9,2
1133,44.0,30.67000008,69.69000244,1013.98999,0.0,219.0,114.0,13,1,2024,10,2
1134,52.0,32.63000107,57.47999954,1013.900024,1.299999952,360.0,114.0,13,1,2024,11,2
1135,61.0,33.40000153,51.75,1013.440002,3.069999933,360.0,116.0,13,1,2024,12,2
1136,67.0,34.11999893,49.41999817,1012.530029,3.200000048,360.0,118.0,13,1,2024,13,2
1137,61.0,36.40000153,44.49000168,1011.48999,3.279999971,360.0,120.0,13,1,2024,14,2
1138,70.0,34.47999954,48.13999939,1010.75,3.099999905,360.0,123.0,13,1,2024,15,2
1139,75.0,32.56000137,53.70999908,1010.539978,3.049999952,360.0,127.0,13,1,2024,16,2
1140,83.0,31.29999924,59.86999893,1010.809998,3.079999924,360.0,131.0,13,1,2024,17,2
1141,85.0,29.30999947,72.62999725,1011.159973,3.079999924,360.0,135.0,13,1,2024,18,2
1142,96.0,29.42000008,71.81999969,1011.440002,3.00999999,360.0,140.0,13,1,2024,19,2
1143,53.0,28.44000053,78.30999756,1013.659973,0.0,306.0,141.0,13,1,2024,23,2
1144,117.0,28.19000053,59.00999832,1013.809998,0.0,222.0,149.0,18,1,2024,9,2
1145,113.0,28.75,56.59000015,1013.820007,0.409999996,316.0,157.0,18,1,2024,10,2
1146,96.0,30.30999947,48.58000183,1013.330017,0.550000012,220.0,162.0,18,1,2024,11,2
1147,91.0,31.62000084,44.40000153,1012.219971,0.519999981,220.0,167.0,18,1,2024,12,2
1148,79.0,32.38999939,40.72000122,1010.97998,0.529999971,313.0,171.0,18,1,2024,13,2
1149,72.0,33.00999832,37.95999908,1009.599976,0.5,310.0,174.0,18,1,2024,14,2
1150,66.0,33.41999817,36.93000031,1008.559998,0.409999996,0.0,177.0,18,1,2024,15,2
1151,60.0,33.36000061,37.63999939,1008.090027,0.379999995,217.0,179.0,18,1,2024,16,2
1152,55.0,33.88000107,37.75999832,1008.130005,0.219999999,310.0,182.0,18,1,2024,17,2
1153,56.0,32.18000031,43.54000092,1008.580017,0.370000005,141.0,184.0,18,1,2024,18,2
1154,65.0,30.64999962,47.5,1009.22998,0.01,309.0,188.0,18,1,2024,19,2
1155,98.0,30.25,48.29000092,1009.950012,0.079999998,0.0,195.0,18,1,2024,20,2
1156,127.0,29.56999969,51.93000031,1010.52002,0.129999995,0.0,202.0,18,1,2024,21,1
1157,123.0,28.96999931,54.54000092,1010.820007,0.230000004,0.0,205.0,18,1,2024,22,1
1158,128.0,28.55999947,56.56000137,1010.789978,0.280000001,360.0,208.0,18,1,2024,23,1
1159,156.0,27.40999985,62.11000061,1010.830017,0.99000001,360.0,212.0,19,1,2024,0,1
1160,157.0,27.20000076,63.13999939,1010.51001,0.980000019,360.0,216.0,19,1,2024,1,1
1161,167.0,27.0,66.05000305,1010.059998,1.00999999,360.0,220.0,19,1,2024,2,1
1162,171.0,27.01000023,68.18000031,1009.690002,0.980000019,360.0,224.0,19,1,2024,3,1
1163,183.0,27.02000046,69.08999634,1009.700012,0.800000012,0.0,229.0,19,1,2024,4,1
1164,233.0,26.21999931,72.04000092,1010.099976,0.100000001,0.0,235.0,19,1,2024,5,1
