ID,No,PM,Temperature,Humidity,Air_Pressure,Wind_Speed,Wind_Direction,AQI,DW,Day,Month,Year,Time,Status
11558,1663,25.0,34.34000015,50.09000015,1013.02002,0.419999987,0.0,98.0,6,9,2,2024,13,3
11559,1664,23.0,34.99000168,46.70999908,1012.109985,0.540000021,140.0,96.0,6,9,2,2024,14,3
11560,1665,25.0,35.06999969,46.88999939,1011.01001,0.189999998,0.0,95.0,6,9,2,2024,15,3
11561,1666,28.0,34.83000183,48.59000015,1010.450012,0.409999996,306.0,94.0,6,9,2,2024,16,3
11562,1667,29.0,33.81999969,53.88000107,1010.440002,0.280000001,217.0,94.0,6,9,2,2024,17,3
11563,1668,32.0,32.02000046,62.90999985,1010.76001,0.319999993,0.0,94.0,6,9,2,2024,18,3
11564,1669,39.0,29.38999939,80.81999969,1012.02002,0.170000002,360.0,94.0,6,9,2,2024,20,3
11565,1670,41.0,29.05999947,84.52999878,1012.919983,0.050000001,215.0,94.0,6,9,2,2024,21,3
11566,1671,36.0,28.92000008,85.44999695,1013.719971,0.150000006,215.0,94.0,6,9,2,2024,22,3
11567,1672,37.0,28.70000076,87.26000214,1014.059998,0.140000001,0.0,95.0,6,9,2,2024,23,3
11568,1673,35.0,28.59000015,87.69000244,1014.119995,0.129999995,306.0,95.0,7,10,2,2024,0,3
11569,1674,37.0,28.48999977,88.18000031,1013.900024,0.150000006,307.0,94.0,7,10,2,2024,1,3
11570,1675,35.0,28.46999931,88.05000305,1013.559998,0.079999998,66.0,93.0,7,10,2,2024,2,3
11571,1676,38.0,28.47999954,87.30000305,1013.090027,0.180000007,63.0,93.0,7,10,2,2024,3,3
11572,1677,44.0,28.13999939,89.93000031,1012.73999,0.050000001,307.0,94.0,7,10,2,2024,4,3
11573,1678,49.0,28.03000069,89.68000031,1012.820007,0.07,63.0,96.0,7,10,2,2024,5,3
11574,1679,55.0,27.95000076,89.95999908,1013.23999,0.0,63.0,98.0,7,10,2,2024,6,3
11575,1680,61.0,27.78000069,91.87000275,1013.950012,0.0,63.0,101.0,7,10,2,2024,7,2
11576,1681,64.0,28.37999916,89.29000092,1015.01001,0.029999999,216.0,102.0,7,10,2,2024,8,2
11577,1682,64.0,30.37000084,77.83999634,1015.849976,0.039999999,360.0,104.0,7,10,2,2024,9,2
11578,1683,52.0,32.00999832,68.41999817,1016.359985,0.219999999,310.0,105.0,7,10,2,2024,10,2
11579,1684,50.0,31.67000008,68.08000183,1016.22998,0.100000001,213.0,107.0,7,10,2,2024,11,2
11580,1685,44.0,28.60000038,81.52999878,1015.909973,0.319999993,0.0,108.0,7,10,2,2024,12,2
11581,1686,51.0,29.29000092,80.52999878,1015.140015,0.389999986,63.0,111.0,7,10,2,2024,13,2
11582,1687,53.0,28.29999924,85.12000275,1014.530029,0.460000008,308.0,114.0,7,10,2,2024,14,2
11583,1688,61.0,28.20000076,88.44999695,1013.869995,0.02,360.0,118.0,7,10,2,2024,15,2
11584,1689,59.0,29.75,80.83999634,1013.049988,0.07,215.0,122.0,7,10,2,2024,16,2
11585,1690,67.0,30.61000061,73.88999939,1013.080017,0.039999999,216.0,126.0,7,10,2,2024,17,2
11586,1691,67.0,30.40999985,70.80000305,1013.440002,0.01,309.0,131.0,7,10,2,2024,18,2
11587,1692,73.0,29.62000084,75.84999847,1014.02002,0.01,305.0,135.0,7,10,2,2024,19,2
11588,1693,90.0,28.93000031,80.33000183,1014.75,0.0,140.0,141.0,7,10,2,2024,20,2
11589,1694,105.0,28.37999916,82.09999847,1015.719971,0.0,217.0,148.0,7,10,2,2024,21,2
11590,1695,101.0,28.11000061,85.84999847,1016.5,0.0,306.0,155.0,7,10,2,2024,22,2
11591,1696,96.0,27.68000031,90.58999634,1016.849976,0.0,306.0,162.0,7,10,2,2024,23,2
11592,1697,93.0,27.45999908,90.98999786,1016.919983,0.01,215.0,168.0,1,11,2,2024,0,2
11593,1698,62.0,27.45000076,67.11000061,1016.580017,0.079999998,305.0,171.0,1,11,2,2024,1,2
11594,1699,59.0,26.85000038,66.87999725,1016.22998,0.090000004,304.0,173.0,1,11,2,2024,2,2
11595,1700,73.0,26.45000076,70.95999908,1016.280029,0.01,308.0,177.0,1,11,2,2024,3,2
11596,1701,84.0,25.43000031,77.09999847,1016.159973,0.050000001,305.0,182.0,1,11,2,2024,4,2
11597,1702,79.0,24.69000053,78.55999756,1016.0,0.150000006,308.0,185.0,1,11,2,2024,5,2
11598,1703,65.0,24.22999954,75.98000336,1016.390015,0.150000006,305.0,186.0,1,11,2,2024,6,2
11599,1704,50.0,26.05999947,58.18000031,1019.27002,0.209999993,306.0,185.0,1,11,2,2024,9,2
11600,1705,56.0,27.35000038,50.56999969,1019.77002,0.689999998,217.0,184.0,1,11,2,2024,10,2
11601,1706,51.0,28.95999908,45.13000107,1019.72998,1.24000001,310.0,182.0,1,11,2,2024,11,2
11602,1707,45.0,29.77000046,43.56999969,1019.099976,1.470000029,308.0,182.0,1,11,2,2024,12,2
11603,1708,46.0,30.55999947,41.72000122,1017.929993,1.149999976,141.0,181.0,1,11,2,2024,13,2
11604,1709,51.0,31.18000031,40.24000168,1016.869995,1.210000038,215.0,182.0,1,11,2,2024,14,2
11605,1710,60.0,31.29999924,41.75,1015.820007,1.24000001,63.0,183.0,1,11,2,2024,15,2
11606,1711,67.0,30.37000084,48.33000183,1015.169983,1.389999986,219.0,185.0,1,11,2,2024,16,2
11607,1712,62.0,29.89999962,48.59999847,1015.049988,1.070000052,63.0,185.0,1,11,2,2024,17,2
11608,1713,62.0,28.98999977,50.63999939,1015.369995,1.24000001,63.0,185.0,1,11,2,2024,18,2
11609,1714,60.0,27.87000084,53.27999878,1015.429993,0.519999981,216.0,184.0,1,11,2,2024,19,2
11610,1715,77.0,27.12999916,56.31999969,1016.01001,0.310000002,64.0,185.0,1,11,2,2024,20,2
11611,1716,104.0,26.63999939,58.63999939,1016.919983,0.340000004,0.0,189.0,1,11,2,2024,21,2
11612,1717,117.0,26.34000015,58.52000046,1017.659973,0.180000007,216.0,192.0,1,11,2,2024,22,2
11613,1718,100.0,26.14999962,57.68000031,1017.849976,0.340000004,360.0,191.0,1,11,2,2024,23,2
11614,1719,92.0,25.54999924,61.31999969,1017.719971,0.129999995,141.0,190.0,2,12,2,2024,0,2
11615,1720,101.0,24.90999985,65.08000183,1017.22998,0.119999997,360.0,191.0,2,12,2,2024,1,2
11616,1721,98.0,24.67000008,66.06999969,1016.51001,0.039999999,307.0,191.0,2,12,2,2024,2,2
11617,1722,113.0,24.54999924,66.88999939,1016.030029,0.109999999,216.0,197.0,2,12,2,2024,3,2
11618,1723,102.0,23.98999977,70.15000153,1015.72998,0.140000001,306.0,201.0,2,12,2,2024,4,1
11619,1724,90.0,23.28000069,71.0,1015.539978,0.219999999,310.0,201.0,2,12,2,2024,5,1
11620,1725,92.0,22.68000031,74.44000244,1015.900024,0.310000002,309.0,202.0,2,12,2,2024,6,1
11621,1726,89.0,22.5,72.30999756,1016.210022,0.230000004,218.0,202.0,2,12,2,2024,7,1
11622,1727,89.0,22.55999947,70.95999908,1017.26001,0.109999999,310.0,203.0,2,12,2,2024,8,1
11623,1728,85.0,24.37999916,60.79999924,1018.200012,0.07,306.0,204.0,2,12,2,2024,9,1
11624,1729,77.0,26.40999985,51.11000061,1019.059998,0.449999988,141.0,205.0,2,12,2,2024,10,1
11625,1730,65.0,27.84000015,44.93999863,1018.630005,0.5,216.0,206.0,2,12,2,2024,11,1
11626,1731,68.0,29.54999924,39.59000015,1017.690002,0.769999981,360.0,207.0,2,12,2,2024,12,1
11627,1732,68.0,30.37000084,38.11999893,1016.849976,0.74000001,217.0,208.0,2,12,2,2024,13,1
11628,1733,76.0,30.72999954,38.18999863,1016.090027,1.24000001,308.0,209.0,2,12,2,2024,14,1
11629,1734,84.0,31.42000008,37.00999832,1015.109985,0.980000019,217.0,210.0,2,12,2,2024,15,1
11630,1735,85.0,31.12999916,41.29000092,1014.549988,1.0,0.0,211.0,2,12,2,2024,16,1
11631,1736,81.0,30.02000046,46.54999924,1014.179993,0.970000029,64.0,211.0,2,12,2,2024,17,1
11632,1737,85.0,28.87000084,49.74000168,1014.650024,0.930000007,63.0,212.0,2,12,2,2024,18,1
11633,1738,80.0,27.64999962,52.56000137,1014.98999,0.340000004,360.0,213.0,2,12,2,2024,19,1
11634,1739,96.0,27.12999916,55.41999817,1015.390015,0.129999995,308.0,214.0,2,12,2,2024,20,1
11635,1740,108.0,26.93000031,56.27000046,1015.929993,0.150000006,0.0,214.0,2,12,2,2024,21,1
11636,1741,126.0,26.47999954,58.91999817,1016.320007,0.100000001,0.0,214.0,2,12,2,2024,22,1
11637,1742,127.0,26.06999969,61.68000031,1016.630005,0.389999986,360.0,216.0,2,12,2,2024,23,1
11638,1743,128.0,25.46999931,65.48999786,1016.549988,0.200000003,305.0,217.0,3,13,2,2024,0,1
11639,1744,148.0,24.95000076,69.58999634,1016.23999,0.029999999,63.0,219.0,3,13,2,2024,1,1
11640,1745,167.0,24.61000061,70.62999725,1015.890015,0.01,360.0,222.0,3,13,2,2024,2,1
11641,1746,130.0,24.47999954,69.29000092,1015.359985,0.07,360.0,223.0,3,13,2,2024,3,1
11642,1747,145.0,23.62000084,75.16000366,1014.48999,0.150000006,63.0,224.0,3,13,2,2024,5,1
11643,1748,151.0,23.01000023,81.08000183,1014.679993,0.109999999,0.0,227.0,3,13,2,2024,6,1
11644,1749,152.0,22.59000015,84.62999725,1015.26001,0.090000004,218.0,229.0,3,13,2,2024,7,1
11645,1750,162.0,22.78000069,84.90000153,1015.830017,0.129999995,141.0,233.0,3,13,2,2024,8,1
11646,1751,161.0,24.80999947,74.98999786,1016.400024,0.07,0.0,236.0,3,13,2,2024,9,1
11647,1752,122.0,27.70999908,55.45999908,1016.76001,0.340000004,323.0,237.0,3,13,2,2024,10,1
11648,1753,67.0,30.23999977,41.15000153,1016.570007,0.980000019,0.0,237.0,3,13,2,2024,11,1
11649,1754,56.0,30.87999916,38.31999969,1015.830017,1.309999943,360.0,236.0,3,13,2,2024,12,1
11650,1755,61.0,31.75,36.77000046,1014.599976,1.159999967,216.0,236.0,3,13,2,2024,13,1
11651,1756,69.0,32.58000183,35.43000031,1013.299988,0.790000021,218.0,236.0,3,13,2,2024,14,1
11652,1757,72.0,33.08000183,33.43000031,1011.97998,0.839999974,215.0,236.0,3,13,2,2024,15,1
11653,1758,74.0,33.50999832,31.03000069,1011.130005,0.75,311.0,235.0,3,13,2,2024,16,1
11654,1759,84.0,33.31000137,30.44000053,1011.0,0.74000001,313.0,235.0,3,13,2,2024,17,1
11655,1760,86.0,32.31000137,37.36999893,1011.390015,0.439999998,0.0,236.0,3,13,2,2024,18,1
11656,1761,94.0,30.68000031,44.59000015,1011.929993,0.340000004,307.0,236.0,3,13,2,2024,19,1
11657,1762,110.0,29.42000008,51.24000168,1012.679993,0.230000004,306.0,237.0,3,13,2,2024,20,1
11658,1763,121.0,28.61000061,56.18000031,1013.619995,0.209999993,360.0,238.0,3,13,2,2024,21,1
11659,1764,128.0,28.29999924,57.04000092,1014.109985,0.330000013,0.0,239.0,3,13,2,2024,22,1
11660,1765,146.0,28.01000023,57.25,1014.200012,0.170000002,306.0,240.0,3,13,2,2024,23,1
11661,1766,157.0,27.55999947,59.25,1013.869995,0.109999999,65.0,241.0,4,14,2,2024,0,1
11662,1767,158.0,26.82999992,63.13999939,1013.359985,0.0,305.0,242.0,4,14,2,2024,1,1
11663,1768,159.0,26.62000084,63.29000092,1012.789978,0.0,308.0,243.0,4,14,2,2024,2,1
11664,1769,149.0,25.85000038,68.83000183,1012.599976,0.0,309.0,242.0,4,14,2,2024,3,1
11665,1770,151.0,26.0,67.13999939,1012.429993,0.0,309.0,243.0,4,14,2,2024,4,1
11666,1771,173.0,25.57999992,69.33000183,1012.47998,0.129999995,0.0,244.0,4,14,2,2024,5,1
11667,1772,177.0,25.12000084,71.19999695,1013.0,0.119999997,0.0,245.0,4,14,2,2024,6,1
11668,1773,222.0,24.53000069,79.30000305,1013.640015,0.319999993,360.0,248.0,4,14,2,2024,7,1
11669,1774,247.0,24.47999954,83.41999817,1014.52002,0.280000001,308.0,252.0,4,14,2,2024,8,1
11670,1775,215.0,26.5,70.83000183,1015.02002,0.100000001,142.0,254.0,4,14,2,2024,9,1
11671,1776,178.0,29.44000053,54.59000015,1015.190002,0.090000004,0.0,256.0,4,14,2,2024,10,1
11672,1777,103.0,32.56999969,36.63999939,1014.679993,0.389999986,309.0,258.0,4,14,2,2024,11,1
11673,1778,78.0,33.93999863,30.44000053,1013.900024,0.230000004,311.0,259.0,4,14,2,2024,12,1
11674,1779,81.0,34.93000031,28.22999954,1012.669983,0.349999994,360.0,260.0,4,14,2,2024,13,1
11675,1780,85.0,36.06999969,26.52000046,1011.369995,0.119999997,311.0,260.0,4,14,2,2024,14,1
11676,1781,90.0,36.70999908,27.51000023,1010.200012,0.159999996,310.0,261.0,4,14,2,2024,15,1
11677,1782,89.0,36.33000183,28.76000023,1009.409973,0.050000001,0.0,262.0,4,14,2,2024,16,1
11678,1783,89.0,35.27000046,31.80999947,1009.359985,0.059999999,143.0,262.0,4,14,2,2024,17,1
11679,1784,83.0,33.56000137,34.50999832,1009.789978,0.01,308.0,262.0,4,14,2,2024,18,1
11680,1785,85.0,31.77000046,38.52000046,1010.47998,0.0,64.0,261.0,4,14,2,2024,19,1
11681,1786,104.0,30.52000046,43.81000137,1011.26001,0.0,65.0,261.0,4,14,2,2024,20,1
11682,1787,137.0,29.59000015,56.47999954,1012.150024,0.0,218.0,262.0,4,14,2,2024,21,1
11683,1788,163.0,28.97999954,65.47000122,1012.659973,0.0,217.0,263.0,4,14,2,2024,22,1
11684,1789,170.0,28.54999924,71.79000092,1012.650024,0.0,308.0,264.0,4,14,2,2024,23,1
11685,1790,182.0,28.31999969,79.15000153,1012.48999,0.0,66.0,265.0,5,15,2,2024,0,1
11686,1791,167.0,27.89999962,84.19999695,1012.070007,0.0,63.0,266.0,5,15,2,2024,1,1
11687,1792,137.0,27.51000023,86.15000153,1011.780029,0.0,63.0,265.0,5,15,2,2024,2,1
11688,1793,140.0,27.22999954,88.05999756,1011.619995,0.0,65.0,264.0,5,15,2,2024,3,1
11689,1794,147.0,26.96999931,90.76000214,1011.549988,0.0,65.0,264.0,5,15,2,2024,4,1
11690,1795,146.0,26.95999908,91.62999725,1011.710022,0.0,66.0,263.0,5,15,2,2024,5,1
11691,1796,158.0,26.77000046,93.66000366,1012.22998,0.0,309.0,262.0,5,15,2,2024,6,1
11692,1797,183.0,26.47999954,95.16000366,1012.900024,0.0,309.0,261.0,5,15,2,2024,7,1
11693,1798,180.0,26.94000053,92.61000061,1013.590027,0.0,314.0,258.0,5,15,2,2024,8,1
11694,1799,98.0,31.60000038,62.31999969,1014.590027,0.129999995,65.0,253.0,5,15,2,2024,10,1
11695,1800,80.0,33.18000031,48.31000137,1014.309998,0.090000004,309.0,249.0,5,15,2,2024,11,1
11696,1801,78.0,34.33000183,44.52999878,1013.619995,0.180000007,314.0,248.0,5,15,2,2024,12,1
11697,1802,75.0,35.59999847,43.77999878,1012.76001,0.280000001,65.0,248.0,5,15,2,2024,13,1
11698,1803,77.0,36.63000107,41.59000015,1011.590027,0.230000004,309.0,248.0,5,15,2,2024,14,1
11699,1804,82.0,37.38999939,39.34000015,1010.52002,0.360000014,216.0,247.0,5,15,2,2024,15,1
11700,1805,83.0,37.27999878,39.22999954,1010.0,0.330000013,360.0,247.0,5,15,2,2024,16,1
11701,1806,84.0,35.88000107,41.50999832,1010.210022,0.159999996,307.0,247.0,5,15,2,2024,17,1
11702,1807,84.0,33.68999863,45.68999863,1010.710022,0.090000004,61.0,247.0,5,15,2,2024,18,1
11703,1808,72.0,31.69000053,55.70999908,1011.309998,0.330000013,140.0,246.0,5,15,2,2024,19,1
11704,1809,60.0,30.07999992,73.94999695,1012.090027,0.360000014,64.0,245.0,5,15,2,2024,20,1
11705,1810,53.0,29.71999931,78.33999634,1012.929993,0.340000004,360.0,243.0,5,15,2,2024,21,1
11706,1811,51.0,29.43000031,82.38999939,1013.469971,0.170000002,64.0,239.0,5,15,2,2024,22,1
11707,1812,57.0,29.12000084,84.77999878,1013.609985,0.059999999,360.0,235.0,5,15,2,2024,23,1
11708,1813,40.0,28.87000084,83.69999695,1013.190002,0.289999992,360.0,230.0,6,16,2,2024,0,1
11709,1814,36.0,28.60000038,85.54000092,1012.780029,0.050000001,63.0,224.0,6,16,2,2024,1,1
11710,1815,33.0,28.37000084,87.66999817,1012.280029,0.119999997,63.0,218.0,6,16,2,2024,2,1
11711,1816,32.0,28.30999947,88.51999664,1011.75,0.49000001,360.0,214.0,6,16,2,2024,3,1
11712,1817,32.0,28.23999977,89.58000183,1011.619995,0.079999998,309.0,209.0,6,16,2,2024,4,1
11713,1818,34.0,28.21999931,89.83000183,1011.799988,0.029999999,0.0,204.0,6,16,2,2024,5,1
11714,1819,42.0,28.0,90.25,1012.099976,0.01,0.0,200.0,6,16,2,2024,6,1
11715,1820,47.0,27.79000092,92.56999969,1012.840027,0.0,65.0,188.0,6,16,2,2024,7,2
11716,1821,53.0,28.52000046,89.43000031,1013.5,0.0,312.0,174.0,6,16,2,2024,8,2
11717,1822,49.0,30.07999992,80.58000183,1013.97998,0.02,65.0,159.0,6,16,2,2024,9,2
11718,1823,50.0,31.12000084,72.31999969,1014.650024,0.180000007,305.0,154.0,6,16,2,2024,10,2
11719,1824,59.0,33.36000061,59.47999954,1014.320007,0.150000006,309.0,152.0,6,16,2,2024,11,2
11720,1825,67.0,34.81999969,51.77999878,1013.380005,0.280000001,0.0,151.0,6,16,2,2024,12,2
11721,1826,90.0,33.88000107,53.24000168,1012.580017,0.180000007,216.0,152.0,6,16,2,2024,13,2
11722,1827,67.0,31.54999924,68.45999908,1011.849976,0.340000004,308.0,151.0,6,16,2,2024,14,2
11723,1828,61.0,30.70000076,69.16000366,1011.049988,0.090000004,307.0,149.0,6,16,2,2024,15,2
11724,1829,60.0,34.41999817,56.13000107,1010.289978,0.140000001,217.0,146.0,6,16,2,2024,16,2
11725,1830,57.0,34.25,55.75,1010.080017,0.100000001,141.0,143.0,6,16,2,2024,17,2
11726,1831,53.0,32.40000153,63.45999908,1010.390015,0.180000007,217.0,140.0,6,16,2,2024,18,2
11727,1832,47.0,30.5,73.02999878,1011.030029,0.289999992,360.0,137.0,6,16,2,2024,19,2
11728,1833,46.0,29.35000038,80.75,1011.559998,0.209999993,65.0,136.0,6,16,2,2024,20,2
11729,1834,48.0,29.02000046,82.86000061,1012.049988,0.039999999,64.0,135.0,6,16,2,2024,21,2
11730,1835,46.0,28.85000038,85.98999786,1012.409973,0.270000011,142.0,134.0,6,16,2,2024,22,2
11731,1836,39.0,28.63999939,86.41999817,1012.840027,0.119999997,360.0,132.0,6,16,2,2024,23,2
11732,1837,34.0,28.46999931,87.69000244,1012.52002,0.029999999,217.0,132.0,7,17,2,2024,0,2
11733,1838,30.0,28.32999992,89.01000214,1011.97998,0.079999998,313.0,131.0,7,17,2,2024,1,2
11734,1839,29.0,28.18000031,90.33999634,1011.570007,0.119999997,308.0,131.0,7,17,2,2024,2,2
11735,1840,41.0,28.0,90.81999969,1010.919983,0.180000007,0.0,132.0,7,17,2,2024,3,2
11736,1841,34.0,27.88999939,92.09999847,1010.700012,0.170000002,142.0,132.0,7,17,2,2024,4,2
11737,1842,35.0,27.75,93.51999664,1010.710022,0.140000001,215.0,132.0,7,17,2,2024,5,2
11738,1843,36.0,27.56999969,94.91999817,1010.890015,0.01,305.0,131.0,7,17,2,2024,6,2
11739,1844,53.0,27.98999977,91.93000031,1011.549988,0.100000001,360.0,132.0,7,17,2,2024,7,2
11740,1845,57.0,28.38999939,87.98999786,1011.969971,0.090000004,300.0,132.0,7,17,2,2024,8,2
11741,1846,41.0,29.65999985,78.54000092,1012.789978,0.230000004,307.0,132.0,7,17,2,2024,9,2
11742,1847,32.0,27.85000038,85.58999634,1013.640015,0.389999986,0.0,130.0,7,17,2,2024,10,2
11743,1848,48.0,29.40999985,77.31999969,1013.580017,0.150000006,216.0,128.0,7,17,2,2024,11,2
11744,1849,46.0,31.20999908,64.97000122,1012.619995,0.150000006,0.0,126.0,7,17,2,2024,12,2
11745,1850,41.0,33.83000183,58.27999878,1011.570007,0.340000004,0.0,121.0,7,17,2,2024,13,2
11746,1851,33.0,35.52000046,50.40999985,1010.429993,0.25999999,216.0,117.0,7,17,2,2024,14,2
11747,1852,32.0,35.83000183,47.13999939,1009.599976,0.349999994,0.0,114.0,7,17,2,2024,15,2
11748,1853,29.0,35.08000183,48.93999863,1008.97998,0.430000007,360.0,110.0,7,17,2,2024,16,2
11749,1854,30.0,34.20999908,51.72000122,1008.809998,0.219999999,307.0,107.0,7,17,2,2024,17,2
11750,1855,30.0,31.72999954,62.11000061,1008.869995,0.289999992,142.0,105.0,7,17,2,2024,18,2
11751,1856,29.0,29.20000076,78.77999878,1010.27002,0.170000002,310.0,103.0,7,17,2,2024,20,2
11752,1857,21.0,29.05999947,79.83999634,1011.099976,0.330000013,216.0,99.0,7,17,2,2024,21,3
11753,1858,17.0,29.09000015,78.75,1011.830017,0.180000007,218.0,94.0,7,17,2,2024,22,3
11754,1859,17.0,28.90999985,78.40000153,1012.219971,0.140000001,212.0,89.0,7,17,2,2024,23,3
11755,1860,16.0,28.62999916,79.55000305,1012.030029,0.129999995,360.0,85.0,1,18,2,2024,0,3
11756,1861,18.0,28.55999947,80.75,1011.890015,0.180000007,142.0,83.0,1,18,2,2024,1,3
11757,1862,20.0,28.67000008,81.68000031,1011.460022,0.25999999,360.0,81.0,1,18,2,2024,2,3
11758,1863,19.0,28.46999931,83.65000153,1011.01001,0.230000004,307.0,79.0,1,18,2,2024,3,3
11759,1864,19.0,27.82999992,86.76999664,1010.799988,0.140000001,217.0,76.0,1,18,2,2024,4,3
11760,1865,24.0,27.51000023,89.73000336,1010.710022,0.0,64.0,74.0,1,18,2,2024,5,3
11761,1866,28.0,27.39999962,90.48999786,1011.059998,0.100000001,0.0,73.0,1,18,2,2024,6,3
11762,1867,25.0,27.45000076,88.95999908,1011.630005,0.059999999,216.0,71.0,1,18,2,2024,7,3
11763,1868,32.0,28.87999916,81.69000244,1012.320007,0.200000003,360.0,68.0,1,18,2,2024,8,3
11764,1869,22.0,30.11000061,73.33999634,1012.909973,0.140000001,141.0,62.0,1,18,2,2024,9,3
11765,1870,20.0,31.69000053,65.70999908,1013.700012,0.100000001,0.0,59.0,1,18,2,2024,10,3
11766,1871,20.0,32.52999878,60.20000076,1013.789978,0.209999993,217.0,57.0,1,18,2,2024,11,3
11767,1872,22.0,33.04000092,57.54000092,1013.22998,0.219999999,218.0,52.0,1,18,2,2024,12,3
11768,1873,20.0,34.56000137,51.25,1012.469971,0.209999993,360.0,48.0,1,18,2,2024,13,4
11769,1874,19.0,35.27999878,47.09999847,1011.51001,0.189999998,0.0,46.0,1,18,2,2024,14,4
11770,1875,20.0,34.77000046,47.13000107,1010.390015,0.379999995,309.0,45.0,1,18,2,2024,15,4
11771,1876,23.0,34.20999908,48.24000168,1009.530029,0.239999995,309.0,44.0,1,18,2,2024,16,4
11772,1877,25.0,33.40999985,51.20000076,1009.289978,0.270000011,140.0,44.0,1,18,2,2024,17,4
11773,1878,27.0,31.84000015,57.43000031,1009.359985,0.170000002,360.0,43.0,1,18,2,2024,18,4
11774,1879,28.0,29.86000061,68.66000366,1009.659973,0.189999998,64.0,43.0,1,18,2,2024,19,4
11775,1880,30.0,28.95000076,75.58000183,1010.27002,0.209999993,64.0,43.0,1,18,2,2024,20,4
11776,1881,31.0,28.47999954,79.63999939,1011.150024,0.170000002,215.0,44.0,1,18,2,2024,21,4
11777,1882,31.0,28.22999954,80.23000336,1011.849976,0.319999993,360.0,46.0,1,18,2,2024,22,4
11778,1883,30.0,27.93000031,82.30000305,1012.039978,0.090000004,64.0,47.0,1,18,2,2024,23,4
11779,1884,31.0,27.60000038,84.69999695,1012.0,0.050000001,64.0,48.0,2,19,2,2024,0,4
11780,1885,34.0,27.27000046,87.19999695,1011.789978,0.02,141.0,50.0,2,19,2,2024,1,4
11781,1886,34.0,26.95999908,88.48000336,1011.22998,0.039999999,306.0,53.0,2,19,2,2024,2,3
11782,1887,30.0,26.62000084,89.38999939,1010.890015,0.129999995,64.0,55.0,2,19,2,2024,3,3
11783,1888,30.0,26.54999924,87.41999817,1010.809998,0.0,141.0,57.0,2,19,2,2024,4,3
11784,1889,29.0,26.5,88.41000366,1010.849976,0.0,141.0,57.0,2,19,2,2024,5,3
11785,1890,31.0,26.26000023,90.75,1011.309998,0.0,140.0,58.0,2,19,2,2024,6,3
11786,1891,34.0,26.29999924,90.98999786,1011.950012,0.0,136.0,59.0,2,19,2,2024,7,3
11787,1892,35.0,27.27000046,85.11000061,1012.400024,0.01,308.0,60.0,2,19,2,2024,8,3
11788,1893,19.0,31.12000084,63.09999847,1013.619995,0.330000013,360.0,59.0,2,19,2,2024,10,3
11789,1894,17.0,32.43999863,56.70999908,1013.549988,0.349999994,140.0,59.0,2,19,2,2024,11,3
11790,1895,15.0,33.20999908,52.40000153,1012.659973,0.550000012,0.0,58.0,2,19,2,2024,12,3
11791,1896,14.0,33.91999817,50.43999863,1011.820007,0.430000007,217.0,57.0,2,19,2,2024,13,3
11792,1897,14.0,34.27000046,49.40999985,1011.039978,0.540000021,308.0,56.0,2,19,2,2024,14,3
11793,1898,15.0,34.29000092,48.84999847,1010.200012,0.579999983,0.0,55.0,2,19,2,2024,15,3
11794,1899,15.0,33.65000153,51.56000137,1009.530029,0.529999971,0.0,54.0,2,19,2,2024,16,3
11795,1900,15.0,32.90000153,54.29000092,1009.400024,0.49000001,216.0,53.0,2,19,2,2024,17,3
11796,1901,15.0,29.62000084,68.73999786,1009.77002,0.25,306.0,51.0,2,19,2,2024,19,3
11797,1902,16.0,28.76000023,76.65000153,1010.23999,0.300000012,360.0,49.0,2,19,2,2024,20,4
11798,1903,16.0,28.47999954,81.68000031,1010.940002,0.25999999,0.0,48.0,2,19,2,2024,21,4
11799,1904,14.0,28.37000084,83.36000061,1011.419983,0.119999997,308.0,46.0,2,19,2,2024,22,4
11800,1905,13.0,28.32999992,84.43000031,1011.679993,0.140000001,217.0,45.0,2,19,2,2024,23,4
11801,1906,12.0,28.25,85.44000244,1011.539978,0.129999995,67.0,43.0,3,20,2,2024,0,4
11802,1907,16.0,28.20000076,87.27999878,1011.090027,0.449999988,308.0,41.0,3,20,2,2024,1,4
11803,1908,13.0,28.0,89.63999939,1010.580017,0.479999989,0.0,39.0,3,20,2,2024,2,4
11804,1909,14.0,27.80999947,91.41000366,1009.840027,0.289999992,140.0,37.0,3,20,2,2024,3,4
11805,1910,15.0,27.53000069,92.70999908,1009.840027,0.109999999,309.0,36.0,3,20,2,2024,4,4
11806,1911,24.0,27.22999954,91.77999878,1009.909973,0.050000001,63.0,35.0,3,20,2,2024,5,4
11807,1912,23.0,26.97999954,91.98999786,1010.330017,0.0,64.0,34.0,3,20,2,2024,6,4
11808,1913,22.0,26.87999916,90.13999939,1011.119995,0.0,65.0,34.0,3,20,2,2024,7,4
11809,1914,21.0,28.12000084,82.52999878,1011.840027,0.0,141.0,33.0,3,20,2,2024,8,4
11810,1915,15.0,31.69000053,58.0,1013.359985,0.360000014,308.0,31.0,3,20,2,2024,10,4
11811,1916,14.0,32.91999817,52.74000168,1013.109985,0.340000004,141.0,28.0,3,20,2,2024,11,4
11812,1917,14.0,33.93999863,50.52999878,1012.190002,0.330000013,306.0,28.0,3,20,2,2024,12,4
11813,1918,16.0,35.08000183,45.88999939,1011.219971,0.379999995,64.0,28.0,3,20,2,2024,13,4
